claim_id,time_to_close,claim_amount,amount_paid,location,individuals_on_claim,linked_cases,cause
1795,182,"R$26,798.74","R$21,598.68",RECIFE,9,FALSE,meat
1796,166,"R$17,037.52","R$13,386.46",SAO LUIS,4,TRUE,unknown
1797,156,"R$27,436.95","R$21,301.82",RECIFE,9,FALSE,meat
1798,138,"R$10,775.83","R$9,895.53",RECIFE,7,FALSE,vegetable
1799,133,"R$5,781.78","R$4,418.03",RECIFE,2,FALSE,meat
1800,189,"R$47,747.17","R$42,406.40",RECIFE,12,FALSE,unknown
1801,266,"R$15,078.56","R$14,809.55",FORTALEZA,4,FALSE,unknown
1802,157,"R$28,462.81","R$20,105.70",RECIFE,9,FALSE,meat
1803,199,"R$36,693.35","R$31,156.43",NATAL,9,FALSE,unknown
1804,202,"R$31,075.39","R$21,416.78",RECIFE,14,FALSE,vegetable
1805,254,"R$39,728.31","R$35,324.86",SAO LUIS,14,FALSE,meat
1806,119,"R$10,945.55","R$9,628.08",SAO LUIS,3,FALSE,unknown
1807,195,"R$23,811.50","R$17,167.74",SAO LUIS,7,FALSE,meat
1808,182,"R$33,036.85","R$22,072.06",NATAL,15,TRUE,vegetable
1809,178,"R$51,879.64","R$35,237.04",RECIFE,10,FALSE,unknown
1810,260,"R$64,274.15","R$46,224.99",NATAL,13,FALSE,unknown
1811,123,"R$8,937.13","R$7,578.60",RECIFE,2,FALSE,unknown
1812,181,"R$20,396.77","R$16,994.90",SAO LUIS,11,TRUE,vegetable
1813,171,"R$15,222.68","R$13,318.31",FORTALEZA,5,FALSE,meat
1814,156,"R$21,405.71","R$19,172.45",FORTALEZA,8,FALSE,meat
1815,119,"R$7,595.23","R$5,115.90",SAO LUIS,2,FALSE,meat
1816,173,"R$29,549.40","R$20,232.26",SAO LUIS,8,FALSE,meat
1817,127,"R$18,551.77","R$15,572.25",SAO LUIS,4,FALSE,unknown
1818,172,"R$20,247.27","R$16,856.80",SAO LUIS,11,TRUE,vegetable
1819,161,"R$37,052.62","R$37,044.52",FORTALEZA,15,FALSE,meat
1820,159,"R$28,460.03","R$24,849.66",NATAL,10,FALSE,meat
1821,197,"R$46,020.20","R$31,510.12",RECIFE,9,TRUE,unknown
1822,181,"R$8,430.06","R$6,741.01",SAO LUIS,3,FALSE,meat
1823,157,"R$14,436.15","R$13,668.43",RECIFE,4,FALSE,unknown
1824,94,"R$4,521.80","R$3,079.02",SAO LUIS,1,FALSE,meat
1825,125,"R$14,666.12","R$12,546.02",SAO LUIS,5,FALSE,meat
1826,101,"R$3,138.50","R$2,254.62",NATAL,2,FALSE,vegetable
1827,100,"R$10,211.22","R$8,655.49",RECIFE,2,FALSE,unknown
1828,169,"R$13,839.00","R$10,543.83",RECIFE,4,TRUE,meat
1829,161,"R$18,170.55","R$15,206.93",SAO LUIS,6,FALSE,meat
1830,224,"R$48,051.68","R$38,617.47",FORTALEZA,11,FALSE,unknown
1831,176,"R$15,616.38","R$12,744.60",RECIFE,4,TRUE,unknown
1832,200,"R$64,791.47","R$43,291.45",RECIFE,12,TRUE,unknown
1833,181,"R$37,703.58","R$34,383.41",RECIFE,14,TRUE,meat
1834,172,"R$7,509.08","R$7,416.49",SAO LUIS,2,FALSE,unknown
1835,247,"R$45,768.20","R$20,105.70",NATAL,9,FALSE,unknown
1836,101,"R$4,409.30","R$3,360.84",FORTALEZA,1,FALSE,meat
1837,153,"R$14,445.42","R$11,155.87",SAO LUIS,3,FALSE,unknown
1838,125,"R$9,706.51","R$7,227.60",RECIFE,5,FALSE,vegetable
1839,168,"R$15,895.02","R$11,928.76",FORTALEZA,8,FALSE,vegetable
1840,176,"R$26,505.93","R$18,172.73",SAO LUIS,7,FALSE,meat
1841,308,"R$48,933.13","R$42,704.13",SAO LUIS,12,FALSE,unknown
1842,218,"R$38,016.79","R$28,727.97",RECIFE,8,FALSE,unknown
1843,170,"R$7,546.00","R$5,571.34",RECIFE,4,TRUE,vegetable
1844,246,"R$42,845.82","R$31,603.27",SAO LUIS,13,FALSE,meat
1845,197,"R$22,781.77","R$21,610.76",SAO LUIS,9,FALSE,meat
1846,180,"R$33,990.55","R$23,677.68",SAO LUIS,7,TRUE,unknown
1847,136,"R$11,764.72","R$11,218.13",RECIFE,3,FALSE,unknown
1848,242,"R$44,451.31","R$32,728.52",RECIFE,13,FALSE,meat
1849,147,"R$9,024.98","R$8,224.98",SAO LUIS,2,FALSE,unknown
1850,123,"R$5,469.11","R$3,723.33",RECIFE,1,FALSE,unknown
1851,190,"R$52,589.17","R$35,603.64",RECIFE,10,TRUE,unknown
1852,164,"R$26,984.28","R$23,772.66",FORTALEZA,10,FALSE,meat
1853,187,"R$29,243.75","R$27,270.17",RECIFE,8,FALSE,unknown
1854,261,"R$53,360.97","R$48,431.46",NATAL,14,FALSE,unknown
1855,88,"R$6,499.21","R$5,060.06",FORTALEZA,3,FALSE,vegetable
1856,235,"R$32,246.22","R$27,575.95",FORTALEZA,11,FALSE,meat
1857,184,"R$25,872.11","R$24,223.44",RECIFE,10,TRUE,meat
1858,123,"R$13,355.47","R$9,830.92",SAO LUIS,3,FALSE,unknown
1859,157,"R$38,407.62","R$36,310.96",RECIFE,15,FALSE,meat
1860,225,"R$37,598.58","R$31,730.00",FORTALEZA,13,FALSE,meat
1861,211,"R$46,934.72","R$37,182.93",RECIFE,15,FALSE,meat
1862,287,"R$47,997.62","R$32,073.12",RECIFE,13,FALSE,meat
1863,178,"R$22,182.56","R$21,188.46",SAO LUIS,6,FALSE,unknown
1864,261,"R$47,965.37","R$45,595.58",SAO LUIS,13,FALSE,unknown
1865,128,"R$5,757.86","R$4,651.12",NATAL,3,FALSE,vegetable
1866,204,"R$47,773.53","R$37,101.34",SAO LUIS,11,FALSE,unknown
1867,177,"R$11,537.71","R$10,983.33",NATAL,3,TRUE,unknown
1868,172,"R$21,648.98","R$17,706.83",RECIFE,12,TRUE,vegetable
1869,184,"R$52,858.17","R$35,481.71",RECIFE,14,TRUE,meat
1870,233,"R$21,163.73","R$20,840.82",RECIFE,8,FALSE,meat
1871,206,"R$44,317.86","R$35,676.33",NATAL,14,FALSE,meat
1872,170,"R$10,612.29","R$7,549.20",SAO LUIS,3,FALSE,meat
1873,139,"R$5,782.51","R$4,524.27",RECIFE,2,FALSE,meat
1874,192,"R$17,003.15","R$11,414.02",FORTALEZA,5,FALSE,meat
1875,137,"R$19,946.68","R$13,434.23",RECIFE,9,FALSE,vegetable
1876,210,"R$27,416.73","R$21,092.64",RECIFE,14,FALSE,vegetable
1877,230,"R$35,515.98","R$29,524.71",SAO LUIS,12,FALSE,meat
1878,172,"R$8,436.75","R$7,183.65",NATAL,2,FALSE,unknown
1879,162,"R$3,794.22","R$3,255.81",RECIFE,1,TRUE,meat
1880,181,"R$23,722.50","R$22,077.01",NATAL,9,FALSE,meat
1881,172,"R$7,686.46","R$5,249.86",SAO LUIS,3,TRUE,vegetable
1882,228,"R$31,795.41","R$30,951.21",RECIFE,12,FALSE,meat
1883,278,"R$49,988.66","R$47,719.29",SAO LUIS,14,FALSE,unknown
1884,236,"R$37,812.23","R$36,977.00",RECIFE,15,FALSE,meat
1885,258,"R$58,402.82","R$42,700.50",NATAL,12,FALSE,unknown
1886,153,"R$18,493.79","R$13,562.85",FORTALEZA,9,FALSE,vegetable
1887,128,"R$5,763.20","R$4,891.18",RECIFE,3,FALSE,vegetable
1888,184,"R$44,740.73","R$38,551.29",RECIFE,11,TRUE,unknown
1889,155,"R$7,499.25","R$5,336.37",SAO LUIS,2,FALSE,meat
1890,156,"R$25,970.06","R$18,446.80",RECIFE,12,FALSE,vegetable
1891,96,"R$7,694.28","R$5,894.43",RECIFE,4,FALSE,vegetable
1892,167,"R$20,633.50","R$14,646.84",FORTALEZA,4,FALSE,unknown
1893,201,"R$34,923.59","R$33,348.11",SAO LUIS,13,FALSE,meat
1894,196,"R$30,469.16","R$24,235.99",RECIFE,7,FALSE,unknown
1895,134,"R$21,838.80","R$19,145.51",FORTALEZA,8,FALSE,meat
1896,191,"R$46,840.01","R$37,297.47",FORTALEZA,15,TRUE,meat
1897,176,"R$13,687.60","R$11,092.90",RECIFE,7,TRUE,vegetable
1898,172,"R$12,268.37","R$8,472.11",NATAL,6,TRUE,vegetable
1899,218,"R$38,459.17","R$20,105.70",NATAL,11,FALSE,meat
1900,176,"R$39,299.16","R$37,583.04",NATAL,11,FALSE,unknown
1901,212,"R$18,562.03","R$14,608.18",NATAL,6,FALSE,meat
1902,139,"R$19,840.83","R$17,430.14",RECIFE,7,FALSE,meat
1903,123,"R$6,072.18","R$5,833.26",RECIFE,2,FALSE,unknown
1904,133,"R$3,053.80","R$2,991.49",RECIFE,1,FALSE,meat
1905,254,"R$31,667.09","R$30,389.14",RECIFE,12,FALSE,meat
1906,169,"R$8,485.28","R$6,568.80",SAO LUIS,4,FALSE,vegetable
1907,125,"R$4,136.96","R$3,428.76",NATAL,1,FALSE,meat
1908,259,"R$43,377.34","R$36,613.28",NATAL,15,FALSE,meat
1909,175,"R$24,588.09","R$19,163.76",SAO LUIS,13,TRUE,vegetable
1910,236,"R$18,191.94","R$13,552.61",FORTALEZA,5,FALSE,meat
1911,201,"R$16,446.37","R$12,675.26",SAO LUIS,5,FALSE,meat
1912,187,"R$24,104.82","R$16,113.09",RECIFE,5,FALSE,unknown
1913,299,"R$47,679.12","R$32,507.64",FORTALEZA,9,FALSE,unknown
1914,114,"R$14,689.39","R$13,524.81",FORTALEZA,5,FALSE,meat
1915,179,"R$20,121.04","R$14,239.84",NATAL,9,TRUE,vegetable
1916,269,"R$35,567.84","R$24,940.75",RECIFE,10,FALSE,meat
1917,193,"R$71,111.18","R$48,683.09",SAO LUIS,14,TRUE,unknown
1918,290,"R$71,111.47","R$49,964.75",RECIFE,14,FALSE,unknown
1919,140,"R$24,807.37","R$18,845.48",NATAL,13,FALSE,vegetable
1920,209,"R$27,087.01","R$19,112.95",FORTALEZA,8,FALSE,meat
1921,180,"R$18,120.62","R$17,614.29",RECIFE,5,TRUE,unknown
1922,174,"R$18,589.21","R$17,680.57",SAO LUIS,7,TRUE,meat
1923,221,"R$42,818.55","R$36,702.29",NATAL,15,FALSE,meat
1924,180,"R$16,238.02","R$13,627.71",SAO LUIS,4,TRUE,unknown
1925,130,"R$9,835.20","R$6,856.84",SAO LUIS,5,FALSE,vegetable
1926,182,"R$55,374.43","R$51,252.77",RECIFE,15,TRUE,unknown
1927,219,"R$36,182.91","R$26,459.54",SAO LUIS,11,FALSE,meat
1928,187,"R$29,024.60","R$24,313.77",NATAL,7,FALSE,unknown
1929,180,"R$35,609.76","R$28,071.24",FORTALEZA,8,TRUE,unknown
1930,126,"R$8,712.46","R$7,151.08",FORTALEZA,3,FALSE,meat
1931,177,"R$32,330.16","R$25,762.13",RECIFE,10,FALSE,meat
1932,238,"R$20,772.00","R$19,697.91",FORTALEZA,8,FALSE,meat
1933,207,"R$21,965.44","R$20,793.20",FORTALEZA,8,FALSE,meat
1934,197,"R$33,337.11","R$31,507.10",SAO LUIS,13,FALSE,meat
1935,182,"R$8,602.71","R$8,452.44",SAO LUIS,6,FALSE,vegetable
1936,154,"R$18,469.50","R$13,057.33",RECIFE,5,FALSE,meat
1937,193,"R$17,687.76","R$15,837.43",RECIFE,6,FALSE,meat
1938,192,"R$46,307.30","R$45,532.57",NATAL,13,TRUE,unknown
1939,257,"R$39,072.65","R$28,453.07",SAO LUIS,8,FALSE,unknown
1940,136,"R$29,081.43","R$21,927.73",NATAL,6,FALSE,unknown
1941,120,"R$10,498.58","R$7,080.22",RECIFE,3,FALSE,meat
1942,176,"R$47,305.66","R$46,929.75",RECIFE,13,TRUE,unknown
1943,183,"R$51,498.29","R$42,676.75",RECIFE,12,TRUE,unknown
1944,170,"R$13,638.58","R$12,338.56",NATAL,4,TRUE,unknown
1945,245,"R$41,877.41","R$30,176.19",RECIFE,12,FALSE,meat
1946,228,"R$45,812.65","R$37,468.54",SAO LUIS,11,FALSE,unknown
1947,127,"R$7,592.33","R$6,777.89",FORTALEZA,3,FALSE,meat
1948,178,"R$31,104.23","R$26,791.01",SAO LUIS,11,FALSE,meat
1949,188,"R$41,975.83","R$34,676.02",SAO LUIS,10,TRUE,unknown
1950,118,"R$4,553.42","R$3,348.10",FORTALEZA,1,FALSE,meat
1951,190,"R$39,485.37","R$31,229.59",SAO LUIS,12,FALSE,meat
1952,185,"R$46,367.25","R$30,949.59",NATAL,12,TRUE,meat
1953,176,"R$30,128.12","R$20,680.80",RECIFE,6,TRUE,unknown
1954,153,"R$14,449.81","R$9,889.96",NATAL,4,FALSE,meat
1955,175,"R$8,476.61","R$7,317.77",SAO LUIS,5,TRUE,vegetable
1956,156,"R$24,848.83","R$20,360.09",NATAL,6,FALSE,unknown
1957,152,"R$6,362.57","R$5,234.05",FORTALEZA,2,FALSE,meat
1958,132,"R$18,555.61","R$12,683.01",RECIFE,5,FALSE,meat
1959,175,"R$46,508.76","R$38,050.00",SAO LUIS,11,TRUE,unknown
1960,175,"R$27,900.58","R$18,749.96",FORTALEZA,7,FALSE,meat
1961,182,"R$32,154.12","R$26,567.55",RECIFE,8,TRUE,unknown
1962,169,"R$35,285.98","R$20,105.70",NATAL,9,FALSE,unknown
1963,191,"R$31,267.58","R$24,087.11",RECIFE,10,FALSE,meat
1964,166,"R$30,920.90","R$22,251.16",FORTALEZA,9,FALSE,meat
1965,202,"R$23,322.38","R$16,080.89",FORTALEZA,5,FALSE,unknown
1966,151,"R$34,291.16","R$31,187.90",FORTALEZA,12,FALSE,meat
1967,124,"R$9,687.06","R$8,098.63",FORTALEZA,3,FALSE,meat
1968,170,"R$15,155.57","R$11,357.40",RECIFE,5,FALSE,meat
1969,181,"R$35,565.18","R$20,105.70",RECIFE,8,TRUE,unknown
1970,151,"R$8,653.50","R$7,260.95",NATAL,3,FALSE,meat
1971,143,"R$9,499.03","R$6,810.06",NATAL,3,FALSE,meat
1972,183,"R$27,004.28","R$19,542.60",RECIFE,13,TRUE,vegetable
1973,302,"R$50,484.60","R$39,602.02",RECIFE,11,FALSE,unknown
1974,139,"R$14,872.99","R$12,091.60",SAO LUIS,5,FALSE,meat
1975,170,"R$17,811.70","R$12,198.54",RECIFE,8,TRUE,vegetable
1976,176,"R$8,431.10","R$6,058.18",RECIFE,4,TRUE,vegetable
1977,84,"R$2,643.29","R$2,642.09",SAO LUIS,1,FALSE,meat
1978,166,"R$18,988.38","R$16,366.59",SAO LUIS,11,TRUE,vegetable
1979,217,"R$31,008.59","R$22,398.82",SAO LUIS,6,FALSE,unknown
1980,285,"R$27,562.44","R$22,172.87",RECIFE,9,FALSE,meat
1981,140,"R$13,439.09","R$9,098.02",RECIFE,4,FALSE,meat
1982,179,"R$38,170.85","R$26,130.36",FORTALEZA,10,TRUE,meat
1983,217,"R$28,184.41","R$19,675.70",RECIFE,6,FALSE,unknown
1984,253,"R$40,007.57","R$30,228.20",RECIFE,12,FALSE,meat
1985,146,"R$13,356.38","R$10,636.72",FORTALEZA,4,FALSE,meat
1986,183,"R$13,926.57","R$13,608.56",RECIFE,9,TRUE,vegetable
1987,129,"R$6,790.26","R$5,806.09",RECIFE,2,FALSE,unknown
1988,172,"R$11,910.84","R$11,263.78",FORTALEZA,3,TRUE,unknown
1989,247,"R$32,409.70","R$29,173.72",SAO LUIS,12,FALSE,meat
1990,116,"R$19,428.16","R$16,749.40",RECIFE,7,FALSE,meat
1991,195,"R$53,696.25","R$45,350.97",NATAL,13,FALSE,unknown
1992,177,"R$26,922.01","R$23,825.33",RECIFE,10,FALSE,meat
1993,132,"R$10,457.93","R$8,609.75",RECIFE,3,FALSE,meat
1994,202,"R$40,625.73","R$30,305.85",RECIFE,12,FALSE,meat
1995,143,"R$22,642.03","R$19,776.14",RECIFE,13,FALSE,vegetable
1996,176,"R$28,982.30","R$24,265.02",RECIFE,10,FALSE,meat
1997,166,"R$5,188.44","R$4,772.77",FORTALEZA,2,TRUE,meat
1998,179,"R$11,975.85","R$10,087.81",RECIFE,4,TRUE,meat
1999,162,"R$23,516.28","R$23,310.24",RECIFE,9,FALSE,meat
2000,150,"R$8,051.40","R$6,417.92",RECIFE,4,FALSE,vegetable
